"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Rundc3a"	0	1.09169617767654	0.282	0.013	0
"Rprml"	0	1.88572695605402	0.507	0.013	0
"Chga"	0	6.7095121212755	0.989	0.045	0
"Ptprn2"	0	1.4405248929496	0.401	0.02	0
"Gng4"	0	1.12157594665442	0.273	0.007	0
"Cplx2"	0	1.69203265242906	0.477	0.02	0
"Pcsk1"	0	3.01074403869395	0.748	0.032	0
"Ssbp2"	0	1.40804085405375	0.312	0.009	0
"Map1b"	0	1.79441297364749	0.482	0.011	0
"Rab3c"	0	2.75964595269269	0.651	0.003	0
"Gch1"	0	2.41405515884998	0.695	0.068	0
"Selenop"	0	2.77952265708107	0.798	0.081	0
"Amigo2"	0	1.47886571379848	0.323	0.003	0
"Vwa5b2"	0	1.88087906629953	0.539	0.014	0
"Baiap3"	0	1.1726301571877	0.266	0.006	0
"Gfra3"	0	1.78577043543083	0.502	0.023	0
"Pcsk1n"	0	2.14804504058521	0.544	0.013	0
"Ids"	0	1.7527966412863	0.495	0.026	0
"Bex2"	0	2.4794402788996	0.64	0.023	0
"Fam183b"	1.46079255142293e-307	2.34804351185303	0.773	0.169	2.49693270814722e-303
"Ttll7"	2.72539847060478e-276	1.05014697609798	0.294	0.022	4.65852360580476e-272
"Mical2"	1.13147378964884e-271	1.3074098916801	0.362	0.035	1.93402814864677e-267
"Parp1"	1.24034148028618e-262	2.34730339959824	0.722	0.175	2.12011569225316e-258
"Sct"	4.41896468313969e-261	3.39081083446912	0.803	0.21	7.55333633289068e-257
"Camk2b"	6.37271424935604e-251	1.06870751021364	0.282	0.022	1.08928804664243e-246
"Rasd1"	9.19885214080777e-233	1.3940136055095	0.305	0.028	1.57235979642827e-228
"Slc25a35"	2.34621751305903e-213	1.54590707360427	0.452	0.071	4.0103895950718e-209
"Malat1"	2.36655678901852e-212	1.9192967276474	1	0.99	4.04515551946935e-208
"Rap1gap2"	1.81330726345219e-208	1.07674950731918	0.333	0.038	3.09948610541882e-204
"Hepacam2"	4.45313084483648e-201	1.84951113753061	0.702	0.185	7.61173655307899e-197
"Cldn4"	4.16205273332818e-195	1.21484058827896	0.333	0.04	7.11419673707786e-191
"Ncald"	2.48099593352518e-192	1.5540417436754	0.479	0.089	4.24076634917458e-188
"Rgs2"	6.219104358445e-192	1.87839121808177	0.394	0.058	1.063031507989e-187
"Bex3"	1.629877331033e-191	2.49698422352851	0.782	0.303	2.7859493219347e-187
"Cdkn1c"	1.83254125298068e-183	1.25692585298367	0.33	0.041	3.13236276371987e-179
"Pdk3"	5.08034216862654e-176	1.45633376211272	0.452	0.087	8.68382886883334e-172
"Atp6v1b2"	7.96919222520815e-169	1.57407596504214	0.5	0.11	1.36217402705483e-164
"Tuba1a"	3.22167362928753e-159	0.945417063418524	0.319	0.043	5.50680673454118e-155
"Pkdcc"	4.04593378088964e-157	1.65638694550408	0.532	0.135	6.91571461167466e-153
"Fbxo9"	1.42641631008021e-155	1.8557718703935	0.617	0.194	2.4381733988201e-151
"Tmsb4x"	1.66390111000462e-154	-1.51575170423326	0.752	0.986	2.8441061673309e-150
"Rogdi"	5.53718041963358e-154	1.25821137451276	0.353	0.058	9.46470249127968e-150
"Mnx1"	7.65508410530283e-152	1.04190448061226	0.305	0.044	1.30848352611941e-147
"Maged1"	2.2236246070387e-151	1.41727236728266	0.461	0.101	3.80084154081125e-147
"Rps2"	4.25635362906589e-149	-1.24047956010852	0.968	0.996	7.27538525816233e-145
"Trim35"	8.14643121371571e-146	0.882107608063509	0.252	0.03	1.39246948736043e-141
"Rpl13"	1.44504993691277e-144	-0.986881717031723	1	0.999	2.47002385716499e-140
"Rps8"	1.81774739188582e-141	-0.927497342102893	0.991	0.999	3.10707561695044e-137
"Tspan8"	2.47575280794796e-141	-1.71461847109366	0.287	0.9	4.23180427462545e-137
"Zbtb20"	3.83292106451867e-141	1.28197594823217	0.401	0.08	6.55161197558175e-137
"Upb1"	7.47516896618028e-139	1.19149155741331	0.342	0.059	1.27773063138919e-134
"Cited2"	2.72082285451947e-138	1.82916386116005	0.631	0.223	4.65070250523013e-134
"Dusp16"	2.15641024892229e-137	1.1812189434914	0.365	0.068	3.68595203848286e-133
"Rps19"	3.12023219749178e-135	-1.09729263676734	0.92	0.993	5.3334128951727e-131
"Rpl39"	5.32784919174794e-135	-1.10494258338375	0.897	0.992	9.10689262345476e-131
"Gars"	4.04554318312354e-131	1.76906028266872	0.686	0.293	6.91504696291306e-127
"Rps4x"	1.30798240961025e-130	-1.02485411073395	0.961	0.995	2.23573433274679e-126
"Rpsa"	2.24142299361579e-130	-1.08480977963523	0.961	0.997	3.83126432298748e-126
"Rps11"	8.79210575120693e-130	-0.965075281990241	0.963	0.996	1.5028346360538e-125
"Rplp0"	9.62904139653179e-130	-1.06701324369729	0.959	0.996	1.64589204590918e-125
"Itm2c"	6.22539098259949e-129	1.66875007805499	0.518	0.148	1.06410608065573e-124
"Rps18"	2.76989079450382e-128	-0.991012103156151	0.952	0.995	4.73457433504539e-124
"Rpl27a"	3.99102745832197e-127	-0.892284313623735	0.975	0.997	6.82186323450974e-123
"Rpl10a"	7.95369238784492e-126	-0.988838163396918	0.956	0.995	1.35952463985433e-121
"Egr1"	1.02995913525892e-125	1.68141805030068	0.537	0.159	1.76050914989808e-121
"Cxxc5"	1.80065102800155e-125	1.05277491413482	0.321	0.056	3.07785280216305e-121
"Hspa4l"	3.59790025086058e-125	1.33500349922143	0.408	0.092	6.149890898796e-121
"Rpl23"	5.16428985402337e-124	-0.822474046960211	0.991	0.998	8.82732064748214e-120
"Dbi"	6.85085802240034e-122	-1.35980187836597	0.686	0.97	1.17101716176889e-117
"Rpl32"	9.95528594204122e-119	-0.846782491826551	0.995	0.999	1.70165702607311e-114
"Golim4"	5.4989281514508e-118	1.55140081887785	0.5	0.15	9.39931788927486e-114
"Rpl3"	1.23021423190958e-116	-0.97433211625005	0.897	0.99	2.10280518660305e-112
"Rpl8"	1.33442793847438e-116	-0.80696394418483	0.986	0.996	2.28093767523426e-112
"Oat"	1.41551959628462e-116	-1.66924570718565	0.346	0.874	2.41954764592931e-112
"Lcorl"	1.62190740545885e-116	1.6157334707485	0.514	0.16	2.7723263281508e-112
"Rps27a"	5.78276080308608e-116	-0.728085138743241	0.998	0.999	9.88447304071504e-112
"Pycard"	6.23700917809049e-116	-1.55097640817032	0.475	0.914	1.06609197881101e-111
"Tm4sf4"	7.95942120389532e-115	1.35711217164104	0.619	0.205	1.36050386638183e-110
"Rph3al"	5.01779324119481e-114	0.951215432464621	0.271	0.044	8.5769139871743e-110
"Rps20"	3.70861358304377e-113	-0.874117236405698	0.995	0.999	6.33913319749671e-109
"Rpl21"	1.45615444293538e-112	-0.786050799023384	0.975	0.997	2.48900478930944e-108
"Rpl12"	3.81660048566682e-112	-1.08979258467821	0.86	0.987	6.52371521015029e-108
"Aldh1b1"	1.11328465742513e-111	-1.4775312254664	0.261	0.829	1.90293746493677e-107
"Marcksl1"	2.11376980192029e-111	1.2420131290646	0.459	0.123	3.61306672242235e-107
"Rps12"	3.89988670353042e-109	-0.812912419917332	0.991	0.997	6.66607634234456e-105
"Rpl36a"	5.64704850104107e-107	-1.0642746845376	0.755	0.976	9.6525000028295e-103
"Rps16"	2.16320988747574e-105	-0.76862928277323	0.984	0.997	3.69757466066228e-101
"Rps5"	2.46898016609818e-104	-0.868254438196128	0.963	0.996	4.22022779791162e-100
"Rpl7a"	2.1020547121115e-103	-0.875255883498391	0.876	0.984	3.59304211941219e-99
"Mapk14"	2.56877108023649e-103	1.24800749727291	0.339	0.075	4.39080040744823e-99
"Fth1"	2.90849099744696e-103	-0.986290795168232	0.972	0.997	4.97148366193608e-99
"Rpl41"	5.28895456325484e-103	-0.589466085710953	0.993	0.999	9.0404100349715e-99
"S100a10"	1.13759776834432e-102	-1.38910402034013	0.333	0.862	1.94449586543094e-98
"Rps15a"	1.62690852215083e-102	-0.827104942523289	0.97	0.995	2.78087473691241e-98
"Phgr1"	2.48029114353672e-102	-1.37772280814833	0.509	0.933	4.23956165164731e-98
"Rps10"	6.8748358735508e-102	-0.731969253658048	0.989	0.998	1.17511569586604e-97
"Rpl17"	4.1136827697569e-101	-0.824010185124838	0.938	0.992	7.03151795834547e-97
"Glud1"	1.61617575212337e-100	2.01472697470667	0.745	0.472	2.76252921310447e-96
"H1fx"	5.06650060290642e-100	1.04442571067442	0.255	0.044	8.66016948054794e-96
"Rpl14"	1.26472477255769e-99	-0.767403252114672	0.959	0.993	2.16179405373286e-95
"Rps7"	1.50314946852328e-99	-0.791665068716794	0.97	0.996	2.56933338654684e-95
"Mtch1"	1.68718064000176e-99	1.38899319185224	0.826	0.623	2.88389786795502e-95
"Rpl15"	2.94771233234843e-99	-0.786099351531997	0.961	0.995	5.03852468968317e-95
"Rps3"	4.30685447790976e-99	-0.818570694453534	0.945	0.995	7.36170635909116e-95
"Rpl22"	3.29139239184289e-98	-0.875614001024037	0.888	0.987	5.62597701537706e-94
"Rpl28"	4.17595992717596e-98	-0.657296514459865	0.995	0.998	7.13796830352187e-94
"Cnot6l"	5.55456406983201e-98	1.43269928731443	0.484	0.16	9.49441636456386e-94
"Eef1b2"	1.01458683385312e-97	-0.958639059860196	0.835	0.98	1.73423327510514e-93
"Rps3a1"	1.40271023944515e-97	-0.725534768648666	0.982	0.997	2.3976526122836e-93
"Camk2n1"	1.9775039800634e-97	1.45100343139351	0.53	0.19	3.38014755312238e-93
"Ece1"	8.38288726734272e-97	1.06306245600595	0.323	0.071	1.43288692060689e-92
"Rps24"	1.37595608979842e-96	-0.655534882818554	0.993	0.999	2.35192174429244e-92
"Hspe1"	9.35781244767812e-96	-1.2362317466795	0.571	0.909	1.59953088168162e-91
"Rpl18a"	1.47430941556756e-95	-0.736313154621874	0.986	0.997	2.52003708402963e-91
"Eid1"	2.00686953043156e-95	1.31423661387233	0.459	0.145	3.43034208836666e-91
"Nisch"	4.6405779051295e-95	1.48107593282506	0.541	0.207	7.93213981323786e-91
"Rps29"	3.75134205889953e-94	-0.673377869891842	0.963	0.997	6.41216898127696e-90
"Rpl30"	5.59534651551783e-94	-0.681762403349651	0.984	0.997	9.56412579897462e-90
"Rpl35a"	1.14987066556645e-93	-0.718981448227622	0.979	0.996	1.96547392865273e-89
"Ppia"	1.29410614889916e-93	-0.836580184937689	0.963	0.994	2.21201564031333e-89
"Mtss1"	2.23757801315169e-93	1.04418678940767	0.349	0.085	3.82469209788018e-89
"Slc26a2"	4.42248881875038e-93	1.27754682902362	0.383	0.102	7.55936013789002e-89
"Rpl29"	6.30192747128037e-93	-0.677451215035216	0.961	0.993	1.07718846266595e-88
"Rpl11"	6.61959951175742e-93	-0.654812684761994	0.986	0.997	1.1314881445447e-88
"Rplp2"	3.44190463653174e-92	-0.763567864654612	0.945	0.991	5.8832475952237e-88
"Cystm1"	2.95728476317288e-91	1.21734701578384	0.874	0.772	5.0548868456914e-87
"Kdm7a"	3.87038187170233e-91	0.917620327584615	0.294	0.062	6.61564373330079e-87
"Cdkn1a"	6.22064715072453e-91	1.7141427752424	0.433	0.133	1.06329521747334e-86
"Krt7"	1.08646799782292e-90	1.62757878249745	0.768	0.487	1.85709974867872e-86
"Rpl9"	1.33007301908731e-90	-0.679035218607415	0.991	0.997	2.27349381152594e-86
"S100a13"	2.24381649672068e-90	1.38860979026324	0.521	0.188	3.83535553784466e-86
"Btg2"	8.13676949347907e-90	1.56467989322525	0.523	0.195	1.39081800952038e-85
"Gpx1"	2.57740510141332e-89	-1.27988416333496	0.44	0.887	4.40555853984578e-85
"Mt1"	4.64687668148008e-88	-1.42188693328234	0.266	0.775	7.94290631165391e-84
"Pard3"	7.85409047967817e-88	1.14868051913509	0.349	0.089	1.34249968569139e-83
"Gnai2"	1.03294410065952e-87	1.43700346550328	0.713	0.422	1.76561135125731e-83
"Rpl38"	3.79501541068186e-87	-0.605770673493697	0.982	0.996	6.4868198414785e-83
"Rhoc"	1.63636773950774e-86	1.1886114658622	0.372	0.1	2.79704337714058e-82
"Nme2"	1.67134814903861e-86	-0.846190657272559	0.839	0.975	2.85683539115169e-82
"Rpl6"	3.6556170127261e-86	-0.63443678506244	0.982	0.998	6.24854615985272e-82
"Rpl7"	4.55064693849891e-86	-0.720981279926221	0.933	0.99	7.77842081197619e-82
"Ociad2"	7.41791048946761e-86	-1.21056425559296	0.183	0.71	1.2679434399647e-81
"Prap1"	4.40756390614952e-84	-1.38166422995958	0.326	0.794	7.53384898478138e-80
"Epcam"	7.09894247224304e-84	-0.884848974010497	0.876	0.981	1.2134222367805e-79
"Cldn15"	8.18880867749558e-84	-1.15179309004112	0.156	0.677	1.39971306724432e-79
"Hpcal1"	4.089179512673e-83	1.2213737087174	0.466	0.166	6.98963454101197e-79
"H2afv"	4.56683501099673e-83	-1.06456118097485	0.55	0.906	7.80609108429671e-79
"Chchd10"	5.84491206162967e-83	-1.12086853157725	0.443	0.883	9.99070818694359e-79
"Rps9"	9.8365735319807e-83	-0.705091003691747	0.979	0.995	1.68136551382146e-78
"Rps23"	2.21178312662887e-82	-0.70629075032572	0.954	0.991	3.78060089834672e-78
"Ddx5"	5.31580316866698e-81	1.11369428702449	0.888	0.829	9.08630235620247e-77
"Rpl24"	5.98274998044162e-81	-0.678059373719287	0.94	0.994	1.02263145415689e-76
"Stmn1"	7.47027301324498e-81	-1.63216254946055	0.312	0.748	1.27689376615396e-76
"Rpl35"	2.3336475715657e-80	-0.79879887528122	0.821	0.973	3.98890379407725e-76
"Rpl37"	2.41134904712368e-80	-0.619741529744468	0.979	0.996	4.12171892624851e-76
"Cox7a2l"	5.89585650239407e-80	1.25266190826125	0.874	0.801	1.00777875195422e-75
"Serpinb1a"	6.53904360932122e-80	1.25847246265881	0.865	0.713	1.11771872414128e-75
"Chd3"	3.8048363662994e-79	0.947227546498842	0.296	0.07	6.50360680091557e-75
"S100a1"	4.32460108867103e-79	1.87267130571246	0.583	0.284	7.39204064086539e-75
"Lgals4"	5.22987518572034e-79	-0.999446216104573	0.881	0.991	8.93942565495178e-75
"Prdx6"	1.24207754000048e-78	-1.06113805300819	0.424	0.852	2.12308313912283e-74
"Rps13"	1.7349505077657e-78	-0.643932020016403	0.97	0.996	2.96555090292391e-74
"Mgst1"	3.24788664324286e-78	-1.31071759256358	0.22	0.71	5.55161263929502e-74
"Pglyrp1"	7.76045769163741e-78	-1.14692668166947	0.257	0.771	1.32649503323158e-73
"Rpl19"	1.61965618712988e-77	-0.519850068393241	0.984	0.998	2.76847832066111e-73
"Fabp2"	2.80207356851386e-77	-1.40097938422043	0.433	0.862	4.78958435066075e-73
"Smim22"	4.51899500011315e-77	1.30342931293043	0.778	0.577	7.72431815369341e-73
"Ppp1r1b"	1.06283629019835e-76	-1.1319928240881	0.135	0.633	1.81670607083604e-72
"Lypd8"	1.63723556728015e-76	-1.22361445016355	0.518	0.923	2.79852675515196e-72
"Etnk1"	3.93408996087116e-76	1.1423637608001	0.383	0.118	6.72453997011708e-72
"Itpr3"	1.44022998135485e-75	1.32630838995138	0.381	0.12	2.46178510712984e-71
"Rack1"	6.33993374136145e-75	-0.704264765986071	0.908	0.985	1.08368487441091e-70
"Hspd1"	5.83377789169963e-74	-1.16639581698589	0.5	0.851	9.97167655028217e-70
"C1qbp"	1.50343329463117e-72	-1.08899109914504	0.284	0.742	2.56981853051306e-68
"Rev3l"	2.16041706082707e-72	0.985460500572781	0.294	0.074	3.69280088207171e-68
"Ifitm2"	3.34771669898305e-72	-1.08600922443265	0.456	0.872	5.72225215357172e-68
"Suox"	4.52020629509375e-72	0.835631013236965	0.25	0.055	7.72638862020375e-68
"Rpl36"	6.2604209871075e-72	-0.588940137218028	0.984	0.996	1.07009375932629e-67
"Reg4"	8.33727557727856e-72	5.09876049415787	0.369	0.119	1.42509051442422e-67
"Naca"	2.14634364892917e-71	-0.735550048299102	0.872	0.979	3.66874519911463e-67
"Mfsd6"	4.04011089180634e-71	0.929728704190194	0.296	0.076	6.90576154736458e-67
"Fxyd3"	4.74649494398844e-71	1.01539649110343	0.787	0.455	8.11318380775944e-67
"Rps25"	8.54511628573842e-71	-0.743932743627011	0.883	0.98	1.46061672672127e-66
"Tkt"	4.22969113857654e-70	-1.03137182134222	0.335	0.796	7.22981106316887e-66
"Fam49b"	5.54003578088954e-70	1.34294810299001	0.53	0.252	9.46958316027449e-66
"Phip"	1.05308802625654e-69	1.29945605601118	0.431	0.161	1.80004336328031e-65
"Marcks"	1.61035541805316e-69	1.31827287397498	0.603	0.316	2.75258051607826e-65
"Gsdmd"	1.88721718574446e-68	0.95419186844047	0.282	0.071	3.225820335593e-64
"Mrpl12"	2.61584665308072e-68	-0.976504424226448	0.452	0.84	4.47126668411087e-64
"Cox5a"	5.71027457633975e-68	-0.820478299113109	0.846	0.965	9.76057233333754e-64
"Atp5g1"	1.73203260885977e-67	-0.761715464086993	0.894	0.981	2.96056333832401e-63
"Fos"	1.82509678438336e-67	1.32391513361229	0.511	0.212	3.11963793354647e-63
"Ubb"	3.21518918439851e-67	0.630106884260402	0.986	0.99	5.49572287289236e-63
"Atp2b1"	4.57861922745572e-67	1.29121015034943	0.564	0.291	7.82623384549007e-63
"Pik3r1"	9.279218004949e-67	1.2501514913055	0.486	0.21	1.58609673358593e-62
"Npm1"	1.35460535066342e-65	-0.993108382233386	0.677	0.923	2.31542692588899e-61
"Tomm5"	1.50570251163905e-65	-0.982754028075975	0.392	0.807	2.57369730314464e-61
"Tspan1"	2.87732592814086e-65	1.28824784500805	0.654	0.374	4.91821320897118e-61
"Gadd45a"	5.78772990944681e-65	1.03948418423526	0.346	0.108	9.89296673421744e-61
"Sri"	5.9926379304246e-65	-0.899907017618514	0.369	0.814	1.02432160144748e-60
"Ccl25"	7.8258203772142e-65	-1.15541103871865	0.257	0.709	1.33766747707722e-60
"Cdc42ep5"	1.85770107885506e-64	-0.955967698838017	0.151	0.601	3.17536845408695e-60
"Ptbp3"	1.88487462954627e-64	1.31835558684882	0.583	0.321	3.22181620428344e-60
"Olfm4"	5.94696263976001e-64	-2.20601405800563	0.268	0.669	1.01651432401418e-59
"Hmgb2"	2.76716785174463e-63	-1.58884818727833	0.33	0.71	4.7299200089871e-59
"Myo15b"	4.24330516424765e-63	1.17796434796432	0.404	0.148	7.25308151724851e-59
"Ddt"	5.438420966338e-63	1.55487013155089	0.736	0.594	9.29589295776154e-59
"Atp5o"	7.65536224113783e-63	-0.811029702521004	0.791	0.951	1.30853106787769e-58
"Ccdc34"	1.12177748134364e-62	-1.17066640233945	0.248	0.668	1.91745424886069e-58
"Acly"	3.40359118058746e-62	1.0674701551641	0.36	0.12	5.81775840497815e-58
"Otc"	3.80592168658238e-62	-1.04611078474499	0.135	0.567	6.50546193887526e-58
"Cox7b"	5.41183766976502e-62	-0.779055813786021	0.757	0.952	9.25045412892934e-58
"Ndufa4"	1.38004475972124e-61	-0.672865628252738	0.833	0.974	2.35891050779152e-57
"Slc25a4"	3.88863070797642e-61	1.15568089764485	0.44	0.178	6.6468364691441e-57
"Casz1"	1.10468038875639e-60	1.10746829577343	0.356	0.12	1.8882301885013e-56
"Mast2"	1.18008776281168e-60	0.928451977161589	0.275	0.075	2.017124012974e-56
"Ttr"	1.75551533055182e-60	1.82801159377648	0.546	0.282	3.00070235451222e-56
"Uqcrh"	1.96222734484932e-60	-0.632450156467462	0.881	0.976	3.35403520055095e-56
"Junb"	2.19749042748837e-60	1.58450817582134	0.546	0.277	3.75617038770587e-56
"Rps26"	2.29283148537242e-60	-0.527578681797126	0.993	0.996	3.91913685794708e-56
"Fosb"	2.36033593297513e-60	1.14800427693397	0.323	0.098	4.03452221023438e-56
"Slc25a3"	2.83270017443459e-60	-0.7454726544935	0.736	0.948	4.84193440816105e-56
"Snrpg"	4.0556584161828e-60	-0.852950067931854	0.594	0.901	6.93233693078126e-56
"Bri3"	5.73996086713675e-60	-0.851739426225524	0.385	0.817	9.81131511019684e-56
"Rpl27"	8.73289896650521e-60	-0.528076949089887	0.966	0.992	1.49271442034474e-55
"Lgals2"	3.74858145433157e-59	-0.892295203530012	0.975	0.996	6.40745027988895e-55
"Cd74"	1.03175741116334e-58	-1.90222801088134	0.172	0.59	1.7635829429015e-54
"Atp5g2"	1.08556739167245e-58	-0.663970479550801	0.819	0.963	1.85556034258572e-54
"Rpl23a"	1.32597721289039e-58	-0.741269278322983	0.817	0.962	2.26649284999354e-54
"Jun"	1.52128777423545e-58	1.55668660961939	0.635	0.386	2.60033719250065e-54
"Ranbp1"	5.97491222231663e-58	-0.967805374704414	0.431	0.795	1.02129174616058e-53
"Hmgb3"	8.26345119446395e-58	-0.952644515046275	0.122	0.543	1.41247171266972e-53
"Tulp4"	1.78436892251483e-57	1.24357363277669	0.454	0.199	3.0500217992546e-53
"Ybx1"	3.86148631787711e-57	-0.633934202381817	0.839	0.971	6.60043856314735e-53
"Kmt2a"	4.25513733354003e-57	1.07418960005687	0.333	0.111	7.27330624421998e-53
"Rpl34"	1.42182800239873e-56	-0.498253346385467	0.977	0.997	2.43033060450014e-52
"Eif5a"	2.92567301468496e-56	-0.699232132842357	0.771	0.955	5.00085288400101e-52
"Rps14"	3.49211608908584e-56	-0.485341043914127	0.984	0.997	5.96907403107443e-52
"Cox8a"	6.46090615854763e-56	-0.524472421054076	0.961	0.988	1.10436268968055e-51
"5330417C22Rik"	1.4024420421896e-55	0.914732415098797	0.456	0.188	2.39719418271468e-51
"Ifitm3"	1.5159735197002e-55	-1.53132216433186	0.209	0.609	2.59125353722356e-51
"Atp5f1"	3.75012541388668e-55	-0.757374738281863	0.7	0.931	6.4100893699565e-51
"Pbx1"	4.1103780343689e-55	0.940037484335488	0.323	0.107	7.02586917414677e-51
"Kmt2c"	6.75875564823109e-55	0.972658142416511	0.305	0.098	1.15527410295214e-50
"Grina"	7.80827855678363e-55	0.883334714432903	0.28	0.082	1.33466905371103e-50
"Ftl1"	1.44161676749249e-54	0.590896483985696	0.979	0.985	2.46415554067491e-50
"Higd1a"	2.15030201203145e-54	-0.805123042517033	0.183	0.613	3.67551122916535e-50
"Gng12"	2.30386796074439e-54	1.30423106551398	0.617	0.407	3.93800150530039e-50
"Bok"	4.18401619891359e-54	0.961496894274512	0.353	0.129	7.151738888803e-50
"Ifi27l2b"	5.23198805166954e-54	-1.21288592000656	0.22	0.643	8.94303717671874e-50
"Atp5j"	5.74761350873024e-54	-0.631493505988843	0.865	0.965	9.8243957704726e-50
"Nhp2"	1.46982145308786e-53	-0.898259731551365	0.319	0.72	2.51236580976307e-49
"Rps15"	3.02351269323357e-53	-0.56110640529397	0.904	0.986	5.16809024654414e-49
"Aprt"	4.16337344579033e-53	-0.859162493379287	0.362	0.784	7.11645423088941e-49
"Cox5b"	2.63575667191618e-52	-0.647169746426344	0.862	0.967	4.50529887930633e-48
"Mif"	2.92699694667003e-52	-0.848137056632148	0.509	0.846	5.00311588094308e-48
"Cda"	5.01395856454097e-52	1.08896650781802	0.757	0.587	8.57035937436988e-48
"Cyc1"	7.05399062339722e-52	-0.825519209831025	0.622	0.878	1.20573861725729e-47
"Cps1"	8.70145940197217e-52	-0.956266059638962	0.2	0.601	1.4873404555791e-47
"Cox7c"	1.40908735864324e-51	-0.555883599901887	0.901	0.981	2.40855302212889e-47
"Hopx"	1.80178010590256e-51	1.32312184553936	0.716	0.579	3.07978273501925e-47
"Lgals3bp"	2.05890438611085e-51	1.40224713458098	0.482	0.245	3.51928526717927e-47
"Rcn1"	3.53089027860304e-51	0.767957746786705	0.257	0.073	6.03535075321618e-47
"Timm8a1"	3.53149987864279e-51	-0.800508278105174	0.161	0.576	6.03639274256413e-47
"Jaml"	5.17138408318373e-51	-1.10774049240923	0.135	0.534	8.83944681338594e-47
"Sdhb"	5.90877038309876e-51	-0.832103829854153	0.438	0.804	1.00998612158307e-46
"Rps27"	1.10501272204447e-50	-0.573474974509778	0.856	0.984	1.8887982457906e-46
"Arl3"	1.92958968904148e-50	0.812183913901806	0.268	0.081	3.2982476554786e-46
"Rplp1"	2.21696474577687e-50	-0.47453783581152	0.998	0.997	3.78945783995641e-46
"Rnf186"	4.07914083677694e-50	-0.810167206603039	0.209	0.61	6.97247543230283e-46
"Ptma"	8.60984325232809e-50	-0.709346185688863	0.961	0.988	1.47168050712044e-45
"Gadd45g"	1.84974390816237e-49	1.11186584246914	0.321	0.112	3.16176726222194e-45
"Rnaseh2c"	1.94111013694171e-49	-0.826130200614945	0.266	0.664	3.31793955707447e-45
"Hsd17b10"	5.94286605423405e-49	-0.729007377379209	0.266	0.679	1.01581409465023e-44
"Cul3"	8.84213159011681e-49	1.14395202213306	0.491	0.265	1.51138555269867e-44
"Kcne3"	1.17556876223846e-48	-0.921300735864749	0.14	0.52	2.00939968529419e-44
"Rps28"	2.33670696720234e-48	-0.471073765675228	0.982	0.994	3.99413321903895e-44
"Gm1123"	4.75226861671108e-48	-0.89030951786391	0.337	0.74	8.12305274654424e-44
