"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Abi3"	1.8110739494843e-59	2.02337878811521	0.319	0.031	3.09566870185351e-55
"Tmsb4x"	1.69350987141833e-57	2.31382802051448	1	0.982	2.89471642321535e-53
"Epcam"	1.34653690421248e-54	-3.07696656793237	0.181	0.982	2.30163553037039e-50
"Malat1"	5.17982398608092e-54	2.16758697172563	1	0.99	8.85387313940812e-50
"Cldn7"	2.76193671751593e-53	-3.00206537114581	0.096	0.971	4.72097843124999e-49
"Lgals2"	8.1002301410157e-49	-2.54634508371282	0.617	0.997	1.38457233800381e-44
"Krt8"	5.55725557980344e-48	-2.51823667387256	0.223	0.985	9.49901696255802e-44
"Sept1"	7.94176856852888e-48	1.95344605064376	0.34	0.044	1.35748650141864e-43
"Cldn3"	1.2143487302572e-45	-2.42886717105031	0.032	0.89	2.07568628462863e-41
"Lgals4"	2.24902354784528e-45	-2.17659517484642	0.574	0.99	3.84425595033194e-41
"Lypd8"	3.53924950774405e-44	-2.8378448473911	0.096	0.92	6.04963918358691e-40
"Tspan8"	1.01054448632914e-42	-2.35597178838811	0.074	0.893	1.7273236904824e-38
"Oat"	1.19574365505139e-40	-2.63076373556812	0.085	0.868	2.04388462957934e-36
"Atpif1"	6.66944911734886e-39	-1.78465493803373	0.362	0.976	1.14000893762844e-34
"Krt19"	1.37006528763935e-38	-2.4783749642779	0.16	0.925	2.34185259616193e-34
"Spint2"	1.4311043219927e-37	-1.80868763392335	0.117	0.918	2.44618661758212e-33
"Aldh1b1"	5.94354291520237e-37	-2.02107129082987	0.043	0.822	1.01592979049554e-32
"Dstn"	8.89152353110969e-37	-1.81870672228215	0.096	0.899	1.51982811717258e-32
"Ifitm2"	2.44949300679816e-36	-2.09086160494879	0.106	0.867	4.1869183965201e-32
"Cd63"	2.76564087266847e-36	-1.51001699439472	0.032	0.803	4.72730994365222e-32
"Calml4"	3.66495184657125e-36	-1.6452995937514	0.064	0.86	6.26450219134425e-32
"H2-D1"	5.61141421614762e-36	2.4925844798759	0.883	0.761	9.59159031966113e-32
"Mapk13"	1.26937028043884e-35	-1.76714019956065	0.043	0.812	2.16973462035411e-31
"Krt18"	1.83188819737146e-35	-2.26223069860418	0.149	0.914	3.13124649576704e-31
"Pigr"	1.97418863833469e-35	-1.91563718169486	0.043	0.807	3.37448063950549e-31
"Gpx2"	2.12013785539023e-35	-1.99105031485741	0.16	0.904	3.62395163621852e-31
"Chchd10"	2.2405868055349e-35	-1.99780478624072	0.128	0.879	3.8298350267008e-31
"Ppa1"	3.64963153626927e-35	-1.8988599589029	0.043	0.803	6.23831518494507e-31
"Csrp2"	3.7513765670526e-35	-1.87000505911914	0.053	0.81	6.412227966063e-31
"Actb"	3.68945904522292e-34	1.84619530198649	0.926	0.975	6.30639234599954e-30
"Rab25"	5.3810165770562e-34	-1.63784665010739	0.043	0.786	9.19777163516216e-30
"Rps2"	2.07894975518571e-33	-1.23126604376992	0.915	0.996	3.55354881653893e-29
"Phgr1"	4.26149424030257e-33	-2.04767270823783	0.266	0.928	7.28417210494918e-29
"Muc13"	5.528620157538e-33	-1.94872907711486	0	0.704	9.4500704352797e-29
"Bsg"	7.36465420315576e-33	-1.59504230250133	0.202	0.936	1.25884034294541e-28
"Shisa5"	1.27536101242389e-32	2.718588411615	0.596	0.211	2.17997457853615e-28
"Tm4sf5"	1.47873599950774e-32	-2.15021180345259	0.011	0.715	2.52760344395859e-28
"Anxa4"	1.70680249440361e-32	-1.75751027381119	0.021	0.722	2.9174375036841e-28
"Cd81"	1.95978212515095e-32	-1.93878329123231	0.053	0.769	3.34985558652052e-28
"Cenpv"	2.5733751857395e-32	-1.63981740280524	0.032	0.747	4.39867020498453e-28
"Hspd1"	4.11458881232993e-31	-1.84023751525883	0.138	0.848	7.03306665691556e-27
"Elf3"	6.00020126667007e-31	-1.63758337073066	0.021	0.713	1.02561440251191e-26
"Atp5a1"	1.32593678062908e-30	-1.58529805892614	0.223	0.927	2.26642373912929e-26
"Smim24"	1.52387809390733e-30	-2.01935435640234	0.043	0.742	2.6047648259158e-26
"Dbi"	1.70226014898095e-30	-1.53556754033391	0.457	0.967	2.90967327265313e-26
"Gmds"	2.68798426776369e-30	-1.38930942620992	0.074	0.793	4.59457150888847e-26
"Atp1b1"	3.33218879922888e-30	-1.65305709383913	0.043	0.734	5.69571031452193e-26
"Cystm1"	3.34927972787775e-30	-1.49706395293089	0.064	0.776	5.72492383886144e-26
"Dhrs4"	3.39668773479989e-30	-1.74233740292695	0.021	0.704	5.80595834509345e-26
"Sdhb"	4.18719421579992e-30	-1.55452245977648	0.085	0.8	7.1571710730668e-26
"Fabp2"	5.76755211048522e-30	-2.06856185588342	0.149	0.857	9.85847682245239e-26
"Mt1"	1.1148689765907e-29	-1.83053175969715	0.074	0.769	1.90564554168649e-25
"Itm2b"	1.35387506775415e-29	2.12757728698758	0.851	0.85	2.31417865331218e-25
"Fyb"	2.34390132974954e-29	1.82422701294309	0.287	0.047	4.00643054294089e-25
"Lcp1"	4.82575639137695e-29	1.66818123258481	0.266	0.042	8.24866539978062e-25
"Txn1"	5.30558719966451e-29	-1.43356118469859	0.447	0.967	9.06884020038655e-25
"Ociad2"	1.27316288997301e-28	-1.50267557076695	0.032	0.703	2.17621732783086e-24
"Pglyrp1"	3.94451538152974e-28	-1.48489529051343	0.074	0.765	6.74236014164879e-24
"Serpinb1a"	4.06515890698637e-28	-1.53012447597409	0.043	0.718	6.9485761197118e-24
"Gimap5"	4.37474961215334e-28	1.59437625033925	0.255	0.04	7.4777595120537e-24
"Vdac1"	6.65457281535688e-28	-1.39132740785335	0.064	0.754	1.13746613132895e-23
"Eef1g"	7.25075697240378e-28	-1.37310437619676	0.181	0.91	1.23937188929298e-23
"Tagln2"	8.10130373153786e-28	-1.30139564674728	0.064	0.748	1.38475584683177e-23
"Ndufab1"	1.05179398977436e-27	-1.49963653502493	0.213	0.889	1.79783146672131e-23
"Ckmt1"	1.29414049286471e-27	-1.86538547230053	0.011	0.646	2.21207434445366e-23
"Slc25a3"	1.43831571715251e-27	-1.3459455488341	0.394	0.946	2.45851305532879e-23
"Gm1123"	2.5808525095133e-27	-1.56424873332797	0.064	0.736	4.41145119451109e-23
"Tpd52"	3.80349400761266e-27	-1.3728242104816	0.043	0.704	6.50131230721232e-23
"Stmn1"	4.48637180847242e-27	-2.17709260124543	0.106	0.743	7.66855533222191e-23
"Cyc1"	5.12606422431673e-27	-1.48820121256745	0.191	0.876	8.76198157862458e-23
"Gsto1"	5.94682971920555e-27	-1.25592084918376	0.053	0.724	1.0164916039038e-22
"Stard10"	8.79734872254942e-27	-1.37027017382301	0.117	0.806	1.50373081714537e-22
"Tpi1"	1.06077817360962e-26	-1.40395121266762	0.138	0.835	1.81318813215093e-22
"Tmem238"	1.22892759296361e-26	-1.22288119122744	0.053	0.716	2.10060593465269e-22
"Aldob"	3.17203017994944e-26	-1.85098588662451	0.011	0.631	5.42195118658757e-22
"Ndufa4"	3.97359923703813e-26	-1.22290918758047	0.5	0.973	6.79207317586928e-22
"Eif6"	6.29308249871471e-26	-1.20422752159521	0.096	0.771	1.07567659150531e-21
"Fbp2"	6.43102457892061e-26	-1.26055054307627	0.043	0.688	1.0992550312749e-21
"Uqcrc1"	8.36301785889453e-26	-1.38331088715317	0.106	0.771	1.42949064262084e-21
"Ifi27l2b"	9.77457722640693e-26	-2.02326789716596	0.021	0.638	1.67076848530974e-21
"Suclg1"	1.04314117781425e-25	-1.26509165853694	0.117	0.815	1.7830412152379e-21
"Prdx1"	1.38464621355274e-25	-1.29881354223906	0.5	0.961	2.36677577282569e-21
"Hsp90ab1"	1.66280024939225e-25	-1.22247535562443	0.723	0.984	2.84222446628617e-21
"Txnl1"	2.88091572672422e-25	-1.05392545874059	0.053	0.697	4.92434925168972e-21
"H2-K1"	2.94339127897547e-25	2.15805673396201	0.798	0.744	5.03113871315277e-21
"Fkbp2"	3.33269838849573e-25	-1.23775074534022	0.096	0.745	5.69658135545574e-21
"Defa30"	3.42233153571015e-25	-0.791920968870839	0.947	0.957	5.84979129398936e-21
"Atp5j"	4.74399701062706e-25	-1.14188607041563	0.468	0.965	8.10891409026484e-21
"Prr15l"	5.97386321118159e-25	-1.29676281036692	0.011	0.614	1.02111243868727e-20
"Prap1"	6.41034042463635e-25	-1.96211323217295	0.17	0.789	1.09571948878309e-20
"Ranbp1"	7.77714108110108e-25	-1.42675030422158	0.138	0.791	1.32934672499261e-20
"Tm4sf20"	9.5875834068107e-25	-1.51580707645141	0.011	0.611	1.63880563172615e-20
"Rps8"	9.98071307746394e-25	-0.717333918365404	0.989	0.999	1.70600328633091e-20
"Mgst1"	1.07471001054201e-24	-1.49629396715728	0.064	0.704	1.83700182101946e-20
"Mrpl21"	1.19310602559095e-24	-1.14558712046919	0.085	0.748	2.03937612954261e-20
"Sypl"	1.67994136465976e-24	-1.27714003159206	0.043	0.658	2.87152377461293e-20
"Nt5c"	2.40471344082754e-24	-0.898582474014964	0.117	0.796	4.11037668440651e-20
"Rpl28"	2.48686834790808e-24	-0.808541958885784	0.947	0.998	4.25080406707928e-20
"Mrpl12"	3.05018740746648e-24	-1.2976602353555	0.17	0.836	5.21368533558245e-20
"Ccl25"	3.22078111132997e-24	-1.58143245297182	0.074	0.704	5.50528115359632e-20
"Mgst3"	4.10147302658178e-24	-1.38333490252589	0.17	0.841	7.01064784433623e-20
"Tmem176b"	4.3465727983453e-24	-1.21570223668807	0.053	0.672	7.42959688421163e-20
"Atp5o"	4.63019830649636e-24	-1.12624996818408	0.351	0.95	7.91439796529423e-20
"Cps1"	4.75923251714505e-24	-1.59363592289887	0.011	0.597	8.13495614155603e-20
"H1f0"	5.45062345268367e-24	-1.42067525085981	0.032	0.636	9.3167506676722e-20
"Bri3"	5.55974271023353e-24	-1.08091124845896	0.128	0.812	9.50326821460217e-20
"Ptpn18"	6.30080959551432e-24	2.30688665808118	0.543	0.218	1.07699738416126e-19
"Pcbd1"	6.56392093917045e-24	-1.10069829597218	0.032	0.639	1.1219710061324e-19
"Snrpd1"	9.18396665212484e-24	-1.19173597957574	0.096	0.747	1.5698154198477e-19
"Atp5g1"	9.21842273463549e-24	-1.13388719412599	0.617	0.981	1.57570499803124e-19
"Cdc42ep5"	1.05525054782881e-23	-1.24366618049272	0.011	0.595	1.80373976140378e-19
"Uqcrfs1"	1.53492935125789e-23	-1.07494433753971	0.149	0.834	2.6236547401051e-19
"Uqcrc2"	1.55393007297099e-23	-1.24485234008784	0.138	0.79	2.65613267372932e-19
"Hacd1"	2.65097951869649e-23	-1.36206600611052	0	0.569	4.53131929130792e-19
"Ppp1r14b"	2.89342009862599e-23	-1.05862101516115	0.181	0.857	4.94572297458141e-19
"Nme2"	5.17117176271517e-23	-0.990585163799152	0.553	0.975	8.83908389400904e-19
"Smim22"	6.07176679160714e-23	-1.37297031965235	0.011	0.582	1.03784709768941e-18
"Ybx3"	6.17850705771297e-23	-1.01056075677365	0.074	0.704	1.05609221137488e-18
"Hadh"	6.21286014731645e-23	-1.20656611370709	0.096	0.72	1.0619641849808e-18
"Uqcr11"	8.10696117981674e-23	-1.17182926666425	0.372	0.954	1.38572287446607e-18
"Atp5b"	1.39831722431417e-22	-1.1810319015254	0.362	0.952	2.39014363152022e-18
"Ywhae"	1.88502110441255e-22	-1.02032986745825	0.149	0.808	3.22206657377237e-18
"Olfm4"	2.02515126355898e-22	-3.54949239952761	0.138	0.664	3.46159105480136e-18
"Eny2"	2.15691733734537e-22	-0.93941150757141	0.096	0.718	3.68681880472445e-18
"Cldn15"	2.18969627674189e-22	-1.10239760198182	0.064	0.671	3.74284784583491e-18
"Cct3"	2.55795227023124e-22	-0.776097245092591	0.053	0.655	4.37230781550625e-18
"Cdk4"	2.56124747637429e-22	-1.05655834980959	0.053	0.654	4.37794031136658e-18
"Timm8a1"	3.53807081078003e-22	-1.25657269300902	0.011	0.571	6.0476244368663e-18
"Eif5a"	3.76743601848569e-22	-1.12285181552785	0.404	0.954	6.43967838639759e-18
"Ppp1r1b"	5.80468408978355e-22	-1.09700718408725	0.043	0.626	9.92194651466703e-18
"Tomm5"	5.98649998483756e-22	-1.08033840076188	0.149	0.803	1.02327244240828e-17
"Chchd2"	1.05247741042811e-21	-0.973154011763122	0.67	0.984	1.79899963764477e-17
"Cda"	1.16567749370399e-21	-1.54526261213144	0.032	0.592	1.99249253998823e-17
"Pdlim1"	1.17547772492513e-21	-1.01114789987214	0.043	0.618	2.00924407521452e-17
"Fkbp4"	1.5200544509987e-21	-0.996823503530301	0.138	0.782	2.59822907309207e-17
"Klf5"	1.77431928746594e-21	-1.18050744998872	0.021	0.579	3.03284395806553e-17
"Rpl10a"	1.87120114007834e-21	-0.825743074435599	0.883	0.994	3.19844410873591e-17
"Hint1"	2.18303447738769e-21	-1.06020942876697	0.394	0.959	3.73146083219877e-17
"Ccdc34"	2.95779245379533e-21	-1.29494732730873	0.074	0.663	5.05575464127236e-17
"Tmem208"	3.03073062890453e-21	-0.913748790063661	0.074	0.677	5.18042786398652e-17
"Mbnl1"	3.87788108204801e-21	2.68578454130754	0.511	0.214	6.62846213354466e-17
"Rps27l"	4.17100554686326e-21	-1.1244151448064	0.277	0.926	7.12949978125337e-17
"Pcbp1"	4.22217973554115e-21	-0.937965994353514	0.096	0.701	7.21697182196049e-17
"Timm8b"	5.13743134035965e-21	-0.858413477442131	0.096	0.715	8.78141139007675e-17
"Coa3"	6.43534550102537e-21	-0.913292481481976	0.16	0.797	1.09999360649027e-16
"Rpl15"	1.155130481868e-20	-0.747061757851662	0.904	0.995	1.97446453265698e-16
"Rnf186"	1.27616950132463e-20	-0.899998001182536	0.043	0.606	2.1813565286142e-16
"Otc"	1.50084240913981e-20	-1.25451301580124	0.021	0.561	2.56538992994267e-16
"Rps19"	1.80645724155463e-20	-0.799498533328876	0.84	0.992	3.08777736298932e-16
"Cmpk1"	2.56684940133914e-20	-1.01554093773466	0.085	0.672	4.387515681709e-16
"Gm42418"	3.00598152445314e-20	0.914786404694353	0.936	0.983	5.13812421974775e-16
"Hmgb3"	3.37707438124487e-20	-1.09591784980027	0.011	0.537	5.77243323986186e-16
"Ppp1r14d"	4.89685825099634e-20	-1.05345251448471	0.021	0.555	8.37019980842805e-16
"Akr1a1"	5.47577888653018e-20	-0.820807638445809	0.202	0.863	9.35974885074603e-16
"Ndufb5"	6.81342263731965e-20	-1.03444159728875	0.223	0.865	1.16461833139705e-15
"Ifi30"	7.41395595438063e-20	-0.677434595488414	0.138	0.768	1.26726749128228e-15
"Degs2"	7.59681457462011e-20	-1.16701751902233	0.011	0.53	1.29852351523982e-15
"Plpp2"	8.82764321997472e-20	-1.20447757377105	0	0.51	1.50890905559028e-15
"Etfa"	1.02769654427792e-19	-0.889052799419574	0.074	0.64	1.75664170313425e-15
"Kmt5a"	1.04743030762027e-19	-1.08978642597427	0.043	0.584	1.79037262481532e-15
"Hdgf"	1.05125845782043e-19	-0.886714677307337	0.096	0.684	1.79691608195246e-15
"Rplp0"	1.06246138765304e-19	-0.794893959821141	0.894	0.996	1.81606524991534e-15
"Fuom"	1.20499664472883e-19	-1.08382282802216	0.011	0.528	2.05970076483499e-15
"Anapc13"	1.29251367383868e-19	-0.696874225897836	0.106	0.696	2.20929362269245e-15
"Tkt"	1.36907579550323e-19	-1.03140516502805	0.17	0.79	2.34016125725366e-15
"Cib1"	1.54249620595081e-19	-0.918904549852927	0.17	0.789	2.63658876483172e-15
"Rpl7a"	1.74502657166203e-19	-0.779730728281068	0.766	0.983	2.9827739189419e-15
"Fkbp1a"	1.79057574859367e-19	-0.875258371091819	0.074	0.635	3.06063112707117e-15
"Ndufa12"	1.84350426870511e-19	-0.922142120885343	0.213	0.858	3.15110184649764e-15
"AY761184"	1.87414415015299e-19	-0.430161807015265	0.862	0.877	3.20347459585651e-15
"Rpl41"	1.96419665426801e-19	-0.532356760211261	0.989	0.999	3.3574013411403e-15
"Lsr"	2.70042525437762e-19	-1.06475567919141	0.011	0.521	4.61583688730767e-15
"Mtch2"	2.7432678748521e-19	-0.893486652221745	0.085	0.663	4.6890677784847e-15
"Cox5a"	3.03755256797554e-19	-1.02399574416494	0.574	0.965	5.19208860444059e-15
"Impdh2"	3.23873072501802e-19	-0.944638060859871	0.085	0.648	5.5359624282733e-15
"Cox6b1"	3.25821672769793e-19	-0.940516506691873	0.532	0.967	5.56926985265408e-15
"Tmem45b"	4.28177052317233e-19	-1.06921908178935	0.011	0.518	7.31883035525846e-15
"Cox4i1"	4.82115556436758e-19	-0.824538225697851	0.745	0.992	8.24080120617351e-15
"Cmas"	5.64786330338571e-19	-1.09925065542116	0.021	0.533	9.65389274447719e-15
"Tubb4b"	6.0429795743697e-19	-1.27047817725841	0.191	0.767	1.03292649864701e-14
"Banf1"	6.2487469550548e-19	-0.774713052950101	0.096	0.678	1.06809831702752e-14
"Ptma"	8.30028827484397e-19	-1.02347649450066	0.894	0.988	1.41876827481908e-14
"Hspa9"	8.42123090152595e-19	-0.925325286140227	0.074	0.619	1.43944099799783e-14
"Psmb6"	9.09120514655388e-19	-0.819348149725561	0.191	0.837	1.55395969570045e-14
"Smagp"	9.63272098145449e-19	-0.994360565465435	0.021	0.531	1.64652099736002e-14
"Tmem97"	1.00275099323892e-18	-1.05639273830246	0.021	0.528	1.71400227274328e-14
"Ifitm3"	1.0032721509341e-18	-1.79523491983324	0.085	0.604	1.71489308759166e-14
"Fh1"	1.07841263987821e-18	-0.89526497437466	0.064	0.605	1.84333072534383e-14
"Trappc6a"	1.129567571746e-18	-0.910420674901771	0.053	0.588	1.93076985038543e-14
"Cisd1"	1.26310926976035e-18	-0.950044634032326	0.074	0.628	2.15903267480136e-14
"Cdx2"	1.38309628288919e-18	-1.08356488793011	0.011	0.508	2.3641264763425e-14
"Gna11"	1.49481366247607e-18	-1.25342272063434	0.021	0.526	2.55508499327034e-14
"Metap2"	1.53092575161304e-18	-0.750165057182826	0.117	0.7	2.61681138723216e-14
"Idh2"	1.66800893658334e-18	-0.890408936660189	0.053	0.583	2.85112767530191e-14
"Defa24"	1.72887937620042e-18	-1.29368850268626	1	0.997	2.95517351773939e-14
"Plac8"	2.02898787019714e-18	-0.993486388038177	0.298	0.927	3.46814896652798e-14
"2200002D01Rik"	2.09028419734442e-18	-1.41375840481007	0.064	0.588	3.57292277852082e-14
"Sod2"	2.1531620852506e-18	-0.901720481031687	0.074	0.623	3.68039995231885e-14
"Mrpl28"	2.37980975884729e-18	-0.721627117714057	0.117	0.707	4.06780882079768e-14
"Eif4a1"	2.42072374224366e-18	-0.76774650323431	0.234	0.879	4.13774309261709e-14
"Taldo1"	2.45964075287787e-18	-0.98275538820461	0.298	0.909	4.20426393889415e-14
"Tpm1"	2.6358909269031e-18	-0.946118328456434	0.032	0.544	4.50552836135546e-14
"Glod5"	2.9165765362709e-18	-1.35078821690874	0.011	0.501	4.98530427344785e-14
"Sdhd"	2.9226579356847e-18	-0.82633688261103	0.117	0.701	4.99569920946586e-14
"Uqcrq"	3.13132880744584e-18	-0.960425994704637	0.5	0.97	5.35238033056717e-14
"Ivns1abp"	3.48066316624694e-18	-0.814106492338928	0.032	0.542	5.9494975500659e-14
"Pycard"	3.85469193650346e-18	-1.07390264362503	0.404	0.908	6.58882492706536e-14
"Acaa2"	4.03503642003272e-18	-0.744549885207119	0.074	0.622	6.89708775276194e-14
"Park7"	4.03757131072764e-18	-1.03483318818205	0.266	0.889	6.90142064142675e-14
"Ddost"	4.04328202704472e-18	-0.891327208600095	0.074	0.604	6.91118196882755e-14
"Idh3a"	4.11170972783606e-18	-0.802160683492177	0.053	0.58	7.02814543779018e-14
"Ckb"	4.26201997755953e-18	-1.21871281117407	0.043	0.555	7.2850707476425e-14
"Prdx4"	5.00276967910304e-18	-0.932517938814706	0.021	0.518	8.55123421249082e-14
"Prelid1"	5.24236364994716e-18	-0.855467283250521	0.149	0.726	8.96077218685467e-14
"C1qbp"	6.23168052156908e-18	-0.914355010101928	0.149	0.736	1.0651811515518e-13
"Tomm40"	6.6905685216828e-18	-0.907891150290752	0.064	0.595	1.14361887741124e-13
"Atp5k"	6.94536337865929e-18	-0.876124282603812	0.298	0.923	1.18717096231423e-13
"Rps20"	8.20014045480548e-18	-0.605224885697305	0.979	0.999	1.4016500079399e-13
"Pgam1"	8.94381241741353e-18	-0.68054985348922	0.096	0.644	1.5287658565085e-13
"Rpl3"	9.04474569131034e-18	-0.718265497264679	0.862	0.988	1.54601838101568e-13
"Mrpl38"	9.65209241173259e-18	-0.923322990817296	0.021	0.513	1.64983215593745e-13
"Rpl8"	1.12932483579113e-17	-0.599517048756431	0.926	0.996	1.93035494181778e-13
"Ola1"	1.13867448747893e-17	-0.825616492095941	0.053	0.565	1.94633630144774e-13
"Atp5d"	1.14710665575744e-17	-0.893394420981238	0.574	0.972	1.96074940668619e-13
"Mrpl53"	1.23684517916068e-17	-0.781600452462137	0.032	0.531	2.11413946473935e-13
"Mrpl23"	1.30670301726094e-17	-0.551876493553918	0.138	0.734	2.23354746740412e-13
"Pgp"	1.3165471414685e-17	-0.689288343385145	0.128	0.689	2.2503740289121e-13
"Tsta3"	1.5039346803762e-17	-0.955142031640358	0.053	0.562	2.57067554916704e-13
"Tm9sf3"	1.62955760009497e-17	-0.821673933586673	0.096	0.642	2.78540280584233e-13
"Idh3g"	2.23940693376753e-17	-0.879556369639912	0.043	0.545	3.82781827188884e-13
"Llph"	2.24590153935455e-17	-0.506716880057895	0.096	0.652	3.83891950121874e-13
"Idh3b"	2.37078337839012e-17	-0.763252551045313	0.074	0.606	4.05238002868223e-13
"Pgk1"	2.60946198615152e-17	-0.800090011580617	0.128	0.697	4.4603533729288e-13
"Fmc1"	2.88006196612886e-17	-0.741462284735557	0.085	0.626	4.92288991870407e-13
"Cdx1"	2.91917007275859e-17	-0.941573856545597	0.011	0.483	4.98973740536625e-13
"Rrbp1"	3.11894175109363e-17	-0.942407354463195	0.106	0.644	5.33120713514435e-13
"Psma4"	3.34243329489487e-17	-0.797860256643575	0.17	0.774	5.7132212309638e-13
"Dctpp1"	3.76025502841487e-17	-0.793143162374009	0.085	0.615	6.42740392006955e-13
"Atp1a1"	4.02658436938098e-17	-0.828513691359078	0.074	0.59	6.88264066258291e-13
"Gpx1"	4.04390347024348e-17	-1.08928029089353	0.298	0.882	6.91224420168718e-13
"Tmem147"	4.12471910292058e-17	-0.677431998794538	0.074	0.6	7.05038236262215e-13
"Mdh2"	4.28424718826472e-17	-0.911112618320232	0.309	0.908	7.32306371890089e-13
"Krtcap3"	5.09373890675776e-17	-0.887582040962481	0.011	0.479	8.70672791332105e-13
"Cox7c"	5.92474148340055e-17	-0.773252389967275	0.617	0.981	1.01271606175766e-12
"Kcne3"	7.33270165002326e-17	-1.01342238461065	0.032	0.516	1.25337869303848e-12
"Acat1"	7.74365205329118e-17	-0.90482554686183	0.032	0.516	1.32362244546906e-12
"Manf"	8.85152171266944e-17	-0.863296450467841	0.149	0.705	1.51299060634659e-12
"Rpl18"	9.18339931427823e-17	-0.547668342717566	0.989	0.998	1.56971844478958e-12
"Ndufa1"	9.70064872351118e-17	-0.596925753256322	0.138	0.708	1.65813188630977e-12
"Hsd17b10"	9.75763641386865e-17	-0.565795554878385	0.117	0.674	1.66787279222257e-12
"Phb2"	9.80152134431041e-17	-0.941680439068284	0.255	0.848	1.67537404338298e-12
"Hnrnpa1"	9.99627097555787e-17	-0.736414049801843	0.106	0.641	1.70866259785211e-12
"Ndufs5"	1.00811760754213e-16	-0.756702776064602	0.191	0.803	1.72317542657177e-12
"Ptpmt1"	1.02458436547684e-16	-0.691657933886001	0.011	0.473	1.75132205590957e-12
"Immt"	1.14665628452012e-16	-0.748054742289962	0.064	0.571	1.95997958713024e-12
"mt-Nd4"	1.27076647166152e-16	-0.965363244160651	0.447	0.956	2.17212113001103e-12
"Cox5b"	1.353494367449e-16	-0.904577813913531	0.574	0.966	2.31352792228057e-12
"Hsp90b1"	1.37355093791167e-16	-0.791963052719632	0.128	0.673	2.34781061817242e-12
"Ndufs3"	1.49011022501953e-16	-0.5649339973795	0.16	0.752	2.54704540762588e-12
"Ndufb2"	1.58032398089805e-16	-0.668357525470908	0.213	0.82	2.70124778054904e-12
"Atp5g3"	1.7772499851802e-16	-0.87446734031122	0.309	0.92	3.03785339966851e-12
"B2m"	1.93869574174697e-16	1.8539795190077	0.723	0.737	3.3138126313681e-12
"Nans"	1.95432118851384e-16	-0.916939618456002	0.032	0.504	3.34052120752671e-12
"P4hb"	1.96290028377756e-16	-1.00611378426856	0.064	0.558	3.35518545506099e-12
