"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Serpinb6a"	1.82989457779747e-271	1.1792339074117	0.962	0.568	3.12783880182922e-267
"Atpif1"	2.55026406745987e-271	0.760441259423425	0.994	0.973	4.35916637050916e-267
"Emc9"	5.78427193010931e-271	0.716263888166128	0.483	0.1	9.88705601013584e-267
"Acp5"	1.17717634945203e-269	1.07927952210133	0.825	0.328	2.01214753411836e-265
"Aamdc"	1.53054470905105e-269	1.13560209631269	0.905	0.443	2.61616007118096e-265
"Cycs"	7.62600419910129e-267	1.0823473937065	0.992	0.77	1.30351289775238e-262
"Plpp1"	3.95830847180671e-263	0.631606230362583	0.411	0.074	6.76593667085921e-259
"Ndufa6"	2.0952314227273e-262	0.938309615749396	0.992	0.861	3.58137907086777e-258
"Txndc17"	3.00086810743149e-261	1.052453482556	0.986	0.773	5.12938385603265e-257
"Krt18"	1.94821892233818e-260	-2.10204718911124	0.678	0.919	3.33009060395264e-256
"C1qtnf12"	9.75284979579292e-260	0.90897012453888	0.625	0.176	1.66705461559488e-255
"Ephx2"	2.58988571826488e-259	0.864329510549976	0.52	0.122	4.42689165823015e-255
"Cox7b"	2.60344095807942e-259	0.812246341986595	0.996	0.947	4.45006162964515e-255
"Sdhb"	2.71309969488351e-259	1.03070648778278	0.99	0.791	4.63750130846438e-255
"Atp5j2"	1.38157544776417e-258	0.781222086905745	0.996	0.968	2.36152691286329e-254
"Pkm"	7.53381852522067e-258	1.21917833279138	0.963	0.622	1.28775560051597e-253
"Anxa2"	2.05762366920021e-257	1.18007956912923	0.93	0.445	3.51709613776393e-253
"Cyp2j6"	4.22502942115524e-256	0.954974939301213	0.636	0.186	7.22184278958065e-252
"Cyb5b"	1.95998916524334e-255	1.09564997694619	0.842	0.374	3.35020948015044e-251
"Acy1"	5.34836494160348e-255	0.856224988442291	0.595	0.16	9.14196019468283e-251
"Sult1d1"	1.96641165749214e-254	1.13555655937583	0.869	0.396	3.36118744615131e-250
"Chpt1"	2.47542567303258e-254	1.13385308634754	0.916	0.47	4.23124510291458e-250
"Cox7a2"	5.82164290913345e-254	0.796102620522301	0.999	0.95	9.95093422458181e-250
"Atp5g1"	6.44189244732838e-253	0.736909689364447	0.998	0.979	1.10111267602184e-248
"Stmn1"	3.85678836187596e-252	-2.64304267314853	0.214	0.758	6.59240834695458e-248
"Tmem253"	8.07979095868859e-251	0.615130856905169	0.438	0.087	1.38107866856864e-246
"Coro2a"	9.76467521938175e-251	0.672284022918987	0.496	0.111	1.66907593524892e-246
"Fbp2"	1.56969468150484e-250	1.0681179205182	0.971	0.676	2.68307911909623e-246
"Npm1"	1.70819953874413e-250	-1.68388930866586	0.823	0.922	2.91982547157534e-246
"Atp5d"	2.36069643191257e-250	0.71112984618722	0.999	0.97	4.03513841106815e-246
"Atp5md"	2.58977215460578e-250	0.864715857260132	0.994	0.906	4.42669754386767e-246
"Uqcrq"	1.44697445507689e-249	0.754430404746182	0.998	0.967	2.47331343606293e-245
"Serpinb1a"	3.19875133255653e-249	1.10401130590597	0.982	0.706	5.46762565273887e-245
"Gstk1"	3.33177404534075e-249	0.498857587447348	0.356	0.058	5.69500137570094e-245
"Chchd2"	8.99488406056278e-249	0.663543239941173	1	0.982	1.537495532472e-244
"Mgst2"	2.8025959268126e-248	1.17716392925189	0.888	0.446	4.79047721770078e-244
"Myl12b"	3.37943847573047e-247	1.02962412824245	0.981	0.789	5.7764741865661e-243
"Cox6b1"	2.89276413595764e-246	0.709326191146026	0.998	0.965	4.9446017375924e-242
"Tmem139"	2.25957016883586e-244	0.427205198808681	0.303	0.043	3.86228328959113e-240
"H2afz"	1.41571081045167e-243	-1.71989852584679	0.894	0.952	2.41987448830504e-239
"Cox6c"	2.41544309804513e-243	0.685611151853902	0.998	0.975	4.12871688748854e-239
"Atp5k"	2.46832188167517e-240	0.822488560275216	0.995	0.918	4.21910259234737e-236
"Abcg5"	1.11362925842275e-239	0.62530939363279	0.403	0.077	1.90352649142201e-235
"Aldoa"	2.70842915027095e-239	1.07727256899128	0.974	0.688	4.62951794655813e-235
"Ifitm2"	4.34878248870621e-239	-1.70542446057093	0.583	0.874	7.43337390794552e-235
"Cox8a"	1.24532147328164e-237	0.589397222548472	0.999	0.987	2.12862799428032e-233
"Atp5l"	8.54059050758199e-236	0.723801049876028	0.995	0.957	1.45984313546099e-231
"Mtch2"	1.3444893426242e-235	1.02631752669433	0.964	0.651	2.29813563334755e-231
"Uqcrh"	1.63914378146527e-234	0.648171082436668	1	0.974	2.80178846565858e-230
"Cyc1"	1.67267738322938e-234	0.867698636801271	0.996	0.87	2.85910745115398e-230
"Pfkp"	4.81873632252632e-231	0.685698771953859	0.528	0.133	8.23666599609424e-227
"Abcc2"	5.50508171821152e-229	0.482302002485592	0.301	0.045	9.40983618093896e-225
"Trim31"	1.16047889968853e-228	0.745474462897454	0.621	0.178	1.98360658323761e-224
"Prdx5"	4.00244222786941e-228	1.1272427201809	0.951	0.643	6.84137450009719e-224
"Cox7c"	5.02931013565257e-228	0.629607600012673	1	0.979	8.59659981487093e-224
"Slc25a3"	1.44084973603114e-227	0.748016663351754	0.999	0.942	2.46284445379803e-223
"Pnp2"	3.38074904765359e-227	0.916880834622256	0.713	0.247	5.77871434715429e-223
"Ndufb9"	4.40265462396362e-227	0.756780787188658	0.998	0.936	7.52545754874101e-223
"Sar1b"	5.45057946468896e-227	1.07202631957673	0.892	0.477	9.31667547899284e-223
"Hsp90ab1"	8.23301976239458e-226	-1.17284198000823	0.976	0.983	1.40727006798611e-221
"Tstd1"	1.13615958360521e-225	1.19055967161647	0.889	0.471	1.94203757625639e-221
"Atp5c1"	1.80244948509684e-225	0.771864258394534	0.996	0.928	3.08092690487602e-221
"Tfg"	4.69709531509526e-224	1.02648769321844	0.834	0.389	8.02874502209232e-220
"Uqcrb"	6.10826294296196e-224	0.755634147030465	0.998	0.938	1.04408538484049e-219
"Hadh"	2.10651096996376e-221	1.0081883446563	0.963	0.709	3.60065920095906e-217
"Acaa2"	5.61610832057335e-221	1.07875050377261	0.933	0.609	9.59961395235603e-217
"Reep6"	1.20207759318339e-220	0.758095007162994	0.598	0.174	2.05471123002837e-216
"Ndufa4"	2.86284069695265e-220	0.66270948782253	0.995	0.971	4.89345360330116e-216
"Mylk"	2.17231853068182e-219	0.493237115318078	0.329	0.056	3.71314406449444e-215
"Ugt2b34"	4.8548614589836e-219	0.975310857809734	0.709	0.265	8.29841469184066e-215
"Hmgb1"	1.34493506685079e-218	-1.65738768065729	0.742	0.89	2.29889750976806e-214
"Muc3"	3.02073740965652e-217	0.510882098171846	0.329	0.057	5.16334645432589e-213
"Atp5f1"	2.07588194105398e-216	0.747123691312762	0.996	0.925	3.54830500184357e-212
"Tubb5"	3.82106539435171e-215	-2.16942556192471	0.096	0.667	6.53134707856538e-211
"Myo1a"	4.21356488131871e-215	0.885248676365091	0.755	0.287	7.20224645163807e-211
"Abhd3"	1.9534242229687e-214	0.475233339638255	0.312	0.052	3.3389880243204e-210
"Lpcat3"	1.09541873563137e-213	0.878129471294938	0.746	0.289	1.8723992448147e-209
"Ms4a8a"	2.72629500804856e-212	0.756800169717248	0.691	0.225	4.6600560572574e-208
"Ndufc1"	6.87711238432412e-212	0.822240101484573	0.993	0.874	1.17550481985252e-207
"Gng12"	1.53819943859969e-211	0.973952197623031	0.836	0.396	2.62924430039846e-207
"Aqp11"	3.04349904349107e-211	0.790689039276721	0.605	0.189	5.20225291503928e-207
"Tmsb4x"	1.99543301165263e-210	-0.934249233552253	0.99	0.981	3.41079364681784e-206
"Vmp1"	8.32188219776643e-210	0.983562706350616	0.83	0.394	1.42245932406422e-205
"Txn1"	8.67003797446523e-210	0.707204483728705	1	0.964	1.48196959097534e-205
"Ddc"	1.16238127814591e-209	0.613330622401983	0.63	0.196	1.98685831873481e-205
"Gm3336"	1.81104015801759e-208	0.709183353421351	0.495	0.127	3.09561094209947e-204
"Atp5g3"	3.83290766117336e-207	0.766197005523563	0.996	0.915	6.55158906524362e-203
"Atp5h"	5.38167227681813e-207	0.639542830710894	0.998	0.966	9.19889242276522e-203
"Sec23a"	4.13922106346752e-206	0.533367940944095	0.372	0.075	7.07517056378504e-202
"Dstn"	6.80373353756762e-205	0.828398478515651	0.995	0.893	1.16296217357643e-200
"Ftl1"	6.27177857562031e-204	0.680108218363344	1	0.984	1.07203511193078e-199
"Uqcr11"	8.52885901965201e-204	0.714241550246154	0.994	0.95	1.45783787222912e-199
"Gpx4"	3.037445920509e-203	1.01963529373846	0.983	0.796	5.19190631192603e-199
"Actb"	1.93329514354767e-202	0.940774340053331	1	0.974	3.30458138886604e-198
"Ces2g"	2.00544942599692e-201	0.539427943653418	0.36	0.072	3.42791470385653e-197
"Hpgd"	2.11951183528823e-201	0.886030783579575	0.653	0.23	3.62288158005818e-197
"Ifi27l2b"	2.55274009438282e-201	1.09951317380638	0.945	0.625	4.36339864332855e-197
"Abhd6"	9.06904935765708e-201	0.486895725496788	0.306	0.053	1.55017260670432e-196
"Etfb"	2.17093082227012e-200	0.868135353116821	0.975	0.773	3.71077205450631e-196
"Gstm1"	5.86767785249784e-200	1.17056455391986	0.688	0.265	1.00296217532746e-195
"Olfm4"	7.90748663983889e-197	-3.871016056757	0.178	0.679	1.35162669134766e-192
"Anp32b"	3.7260979327988e-196	-1.52805492733942	0.526	0.802	6.36901919653299e-192
"Iqgap2"	6.00536998394405e-196	0.691933519196593	0.514	0.141	1.02649789135556e-191
"Sdhd"	7.91016988888485e-194	0.919759996069307	0.955	0.69	1.35208533910709e-189
"Nfe2l2"	9.99964032585616e-193	0.962359553223923	0.836	0.421	1.70923852089859e-188
"Calml4"	1.18538271542946e-191	0.793625435296766	0.987	0.853	2.02617467548358e-187
"Rps24"	7.07968396985833e-190	-0.52945169739895	0.999	0.999	1.21013038096788e-185
"Atp1b1"	1.43256351641689e-188	0.97792528027355	0.968	0.724	2.4486808186114e-184
"Cyp4f40"	9.27190814198397e-187	0.428003180699346	0.297	0.053	1.58484725870932e-182
"Ran"	1.49843696334478e-186	-1.3641565620728	0.813	0.881	2.56127830144523e-182
"Rpl41"	2.69031175908464e-186	-0.474699697644938	0.998	0.999	4.59854988980338e-182
"Stap2"	1.98741739700276e-185	0.652059341743357	0.549	0.165	3.39709255669682e-181
"Casp1"	1.55770476466098e-184	0.870808071606883	0.79	0.366	2.66258475423501e-180
"Tcn2"	2.14848808660938e-183	0.72733459747059	0.589	0.192	3.67241068644142e-179
"Pbld2"	3.71967958457994e-183	0.471930968962331	0.361	0.077	6.3580483139225e-179
"Adtrp"	2.34228643176986e-182	0.72221882280163	0.561	0.179	4.00367019782422e-178
"Abcg8"	3.65793637653402e-182	0.415360314858922	0.281	0.048	6.2525106484096e-178
"Vdac2"	7.48546469906962e-182	0.769149388909229	0.988	0.862	1.27949048101197e-177
"Tmbim6"	9.41579480293382e-182	0.85870349914113	0.973	0.799	1.60944180566548e-177
"Snrpg"	2.48654054613884e-181	-1.14987443937436	0.811	0.898	4.25024375551512e-177
"S100a10"	2.26317954440887e-180	0.819395751056406	0.995	0.848	3.86845279525808e-176
"Atp1a1"	3.3964716343786e-179	0.986692897523837	0.913	0.577	5.80558896464334e-175
"Gstp3"	1.46334563886869e-177	0.616755145341398	0.417	0.106	2.50129670051826e-173
"Acot13"	5.26424285059722e-177	0.89838011169034	0.887	0.513	8.99817030452582e-173
"Ccdc34"	5.53099302045776e-177	-1.63728100691138	0.21	0.676	9.45412636986846e-173
"Serf2"	1.5093194767778e-176	0.568874862939594	0.999	0.984	2.57987978165629e-172
"Krt8"	2.20343699097283e-176	0.648451251846671	0.998	0.981	3.76633484866986e-172
"Ndufb7"	3.15419829132521e-176	0.736419387739541	0.988	0.866	5.39147113936219e-172
"Srxn1"	1.69977092486303e-174	0.389130798624206	0.266	0.045	2.90541844186837e-170
"Cgref1"	1.86871711324935e-174	0.834211128329419	0.631	0.223	3.19419816167711e-170
"Smim22"	2.78503277776576e-174	0.904909253319314	0.912	0.569	4.76045652703502e-170
"Rpl6"	4.88971909185896e-174	-0.574555306321805	0.996	0.997	8.35799684371453e-170
"Edf1"	1.61148170820661e-173	0.761719198452678	0.989	0.858	2.75450568383756e-169
"Pycard"	5.39936102251702e-173	0.817697683937927	0.986	0.903	9.22912779578835e-169
"Nqo1"	8.99886904980071e-173	0.588508892538566	0.43	0.112	1.53817668668243e-168
"Uqcrc1"	1.16388345162622e-172	0.870536252306666	0.975	0.762	1.9894259838647e-168
"Gas5"	2.5188158830686e-172	-1.19354616184227	0.81	0.909	4.30541198892916e-168
"Ifitm3"	3.22332195675276e-172	-2.42297856752342	0.127	0.619	5.5096242206775e-168
"Rps27a"	1.93922329337831e-171	-0.528119775186642	0.996	0.999	3.31471437537155e-167
"Cth"	3.72440238062699e-171	0.813178424501393	0.738	0.325	6.36612098920571e-167
"Lpgat1"	5.57019753335959e-171	0.634171198834087	0.434	0.115	9.52113864377155e-167
"Micos10"	1.10782261991868e-170	0.739179882841399	0.988	0.856	1.893601204227e-166
"Eno1"	3.43313350428648e-170	0.825940875937924	0.812	0.399	5.86825509887688e-166
"Ndufs5"	2.58067271355014e-169	0.756596699096174	0.986	0.794	4.41114386927125e-165
"Hmgn1"	1.22313635912489e-168	-1.49886347238085	0.3	0.703	2.09070697865217e-164
"Atp5j"	3.44635789161254e-168	0.573652199541913	0.999	0.962	5.89085954413331e-164
"Rps20"	4.39080774083245e-168	-0.623076538609199	0.995	0.999	7.5052076714049e-164
"Cox6a1"	6.49147167445437e-167	0.68730029616092	0.988	0.886	1.10958725331449e-162
"Abcd3"	1.38475647079976e-166	0.699530638758351	0.595	0.208	2.36696423553802e-162
"Tmem86a"	2.12896102726876e-165	0.637479848424964	0.457	0.129	3.63903308391049e-161
"Rpsa"	4.26809029618468e-165	-0.655902233593688	0.999	0.996	7.29544674326848e-161
"Pgam1"	1.01437029022402e-164	0.85823403673882	0.938	0.632	1.73386313707992e-160
"Myo5b"	1.89766174377603e-164	0.508653329144773	0.405	0.103	3.24367321863637e-160
"Tmem205"	3.6512871384786e-164	0.896130125777782	0.824	0.454	6.24114510580148e-160
"Chchd7"	7.82563294689642e-164	0.855700185477246	0.902	0.585	1.337635439613e-159
"Rpl37"	1.83939483299756e-163	-0.564092374154609	0.996	0.996	3.14407758804273e-159
"Pitpna"	8.30700649850014e-160	0.839069229649207	0.887	0.533	1.41991662078863e-155
"Ndufa11"	3.56186338394098e-159	0.70949706827113	0.988	0.86	6.08829308217032e-155
"Cisd1"	3.94130117026001e-159	0.818420567555569	0.923	0.616	6.73686609032543e-155
"Rps8"	4.52321522277603e-159	-0.465971413317193	0.998	0.999	7.73153178029107e-155
"Rpl14"	6.04843752758843e-158	-0.594214593215932	0.994	0.992	1.03385942659069e-153
"H2-T3"	1.04789034810047e-157	0.648286008797986	0.508	0.162	1.79115897200814e-153
"Ndufa5"	1.39611688584047e-157	0.714692078555005	0.988	0.826	2.38638259296711e-153
"Hmgb2"	2.36641030524644e-157	-2.17859427122603	0.402	0.714	4.04490513475774e-153
"Tm4sf20"	2.67321556212198e-157	0.883326016670969	0.924	0.598	4.56932736033511e-153
"Gsdmd"	5.14266137653755e-156	0.479639997679905	0.314	0.067	8.79035109091564e-152
"Rpl32"	5.25059739882597e-156	-0.527415797812502	1	0.999	8.97484613381323e-152
"Abhd17a"	1.8808624622261e-155	0.91049323441076	0.859	0.532	3.21495820668307e-151
"Impdh2"	3.36903331023764e-155	-1.2880327336483	0.238	0.659	5.7586886371892e-151
"Akr7a5"	1.17743727520479e-154	0.797783615134838	0.933	0.633	2.01259353450754e-150
"Rps16"	3.77168356832011e-154	-0.513280247292395	0.996	0.997	6.44693872332957e-150
"Rps3"	2.37970145357288e-153	-0.567073970387975	0.998	0.994	4.06762369459212e-149
"Rps21"	9.80264039959997e-153	-0.57051908765072	0.995	0.995	1.67556532350362e-148
"Tceal9"	1.9497875544946e-152	-1.30792626316799	0.065	0.546	3.33277186689762e-148
"Ndufb8"	2.82525677621771e-152	0.653466146985449	0.99	0.903	4.82921140758893e-148
"Guca2b"	1.25676686432848e-151	1.44353552664665	0.612	0.229	2.14819160119668e-147
"Ndufab1"	2.14672469349964e-150	0.657079660378168	0.993	0.883	3.66939651859893e-146
"Bsg"	2.95235425102009e-150	0.601883672434191	0.996	0.931	5.04645912126863e-146
"Aoc1"	3.17923823768228e-150	0.602558133241546	0.508	0.164	5.43427191967033e-146
"Yif1a"	3.36951081580496e-150	0.797640113468564	0.815	0.445	5.75950483745541e-146
"Rmdn1"	5.03256179868106e-150	0.539621065822285	0.44	0.127	8.60215788248553e-146
"Atp5a1"	9.29307080257949e-150	0.623444649749636	0.993	0.922	1.58846459228491e-145
"Rpl18"	1.50787159960666e-149	-0.46443465305314	0.996	0.998	2.57740492520767e-145
"Hsd17b2"	3.64768371653313e-149	0.472452155306862	0.38	0.096	6.23498577667008e-145
"Tgfbi"	1.56571309866508e-148	0.383175426995035	0.259	0.049	2.67627339954822e-144
